0,1,2,3,4,5,6,7,8,9,10
24,70026,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,46818.0," Win 2500 dollars with 33 percent chance or lose 0 dollars with 67  so that is like one - third That you can win but 0 that you Or that 67 percent chance that you lose But you do not lose any So that is kind of good win 2400 with 34 percent chance win 0 dollars lose 0 dollars with 66 percent I mean honestly , it is just 100 dollars less and it is more of a chance But it is just 1 percent more of a chance . So the  2500 is better even though it is barely more But I would rather choose that one ",109.0
25,70026,1.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,41853.0," Lose 6000 dollars with a 0 . 1 percent chance lose 0 dollars  I mean , that is a good , those are good odds . Lose 3000 dollars with 2 percent chance , or 0 . 2 percent chance . Lose 0 dollars with 99 . 8 percent chance . I mean , those are very similar . I mean , obviously not the amount , but the percent is really similar . And this will 0 . 1 percent make a difference ? But , because I could lose double . Yeah , I would rather do the 3000 because then it would not , I would not like have a chance to lose double and it is just 0 . 1 percent chance more .",128.0
26,70026,0.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,31666.0," Win 1000 dollars with 50 percent chance , or lose 0 dollars with a 50 percent chance , win 500 dollars with 100 percent chance . Again , this is like 50 - 50 . It is like a 50 - 50 one . I mean , 500 is a lot and you for sure win . That would be nice , but win 1000 dollars would be nice too , but it is 50 - 50 . And honestly , I am not a lucky person . So I think I would rather just do 500 for this one .",101.0
27,70026,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,29136.0," Lose 5000 dollars with . 1 percent chance or lose 0 dollars with 99 . 9 percent chance . Oh Well you , oh wait , I mean lose 5 dollars with 100 percent chance , like for sure . I think I would rather do that than take the risk , even though it is . 1 percent , that is very low actually . So I think I would rather lose nothing . Even though 5 is not much , but if I do not have to lose any then I would rather do that .",98.0
28,70026,0.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,30103.0," lose 4000 dollars with 20 percent chance , lose  dollars with 80 percent chance , lose 30 percent or  30000 with 25 percent chance , lose 0 with 75 percent chance . Um Yeah , I do not want to lose 4000 , but but I think I would rather do that one since it is a lower chance . Even though the other one  s more of a chance , and it is 1000 dollars less , so there is less of a chance , but it is more . But it is a less chance that it would might happen less like there might be less chance it will happen .",113.0
29,70026,0.0,"[50,50]","[1000,0]",[100],[450],problem0,27768.0," win 1000 dollars with 50 percent chance lose 0 dollars with 50 percent chance . Um , that is a 50 - 50 . But you do not lose any so that is good . But you could win 1000 win 450 with 100 percent chance , I think I would do 50 - 50 because 450 is a lot but 1000 dollars is like more than double that and it is 50 - 50 so it could go either way and I would rather take the risk .",89.0
30,70026,0.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,34203.0," Lose 5000 dollars with . 1 percent chance or lose 0 dollars with 99 . 9 percent chance . Oh Well you , oh wait , I mean lose 5 dollars with 100 percent chance , like for sure . I think I would rather do that than take the risk , even though it is . 1 percent , that is very low actually . So I think I would rather lose nothing . Even though 5 is not much , but if I do not have to lose any then I would rather do that .",98.0
31,70026,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,35618.0," lose 4000 dollars with 20 percent chance , lose  dollars with 80 percent chance , lose 30 percent or  30000 with 25 percent chance , lose 0 with 75 percent chance . Um Yeah , I do not want to lose 4000 , but but I think I would rather do that one since it is a lower chance . Even though the other one  s more of a chance , and it is 1000 dollars less , so there is less of a chance , but it is more . But it is a less chance that it would might happen less like there might be less chance it will happen .",113.0
32,70026,1.0,"[50,50]","[1000,0]",[100],[500],problem11,29486.0," Win 1000 dollars with 50 percent chance , or lose 0 dollars with a 50 percent chance , win 500 dollars with 100 percent chance . Again , this is like 50 - 50 . It is like a 50 - 50 one . I mean , 500 is a lot and you for sure win . That would be nice , but win 1000 dollars would be nice too , but it is 50 - 50 . And honestly , I am not a lucky person . So I think I would rather just do 500 for this one .",101.0
33,70026,0.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,49887.0," Lose 6000 dollars with a 0 . 1 percent chance lose 0 dollars  I mean , that is a good , those are good odds . Lose 3000 dollars with 2 percent chance , or 0 . 2 percent chance . Lose 0 dollars with 99 . 8 percent chance . I mean , those are very similar . I mean , obviously not the amount , but the percent is really similar . And this will 0 . 1 percent make a difference ? But , because I could lose double . Yeah , I would rather do the 3000 because then it would not , I would not like have a chance to lose double and it is just 0 . 1 percent chance more .",128.0
34,70026,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,51488.0," Lose 6000 dollars with 25 percent chance lose 0 dollars with 75 percent chance . Hmm Lose 4000 . I think I did that one already . Lose 4000 with so I think I would rather do ... Oh , but this one  s lose . Okay . Lose 4000 dollars with 25 percent chance or lose 2000 dollars with 25 percent chance . Hmm That is 6000 is a lot , but 4000 with 2000 is more of a chance to lose something at all . So And 75 percent chance you will lose nothing . So I think I would rather do that one .",107.0
35,70026,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,26471.0," lose 4000 with 80 percent chance lose 0 dollars with 20 percent chance , lose 3000 with 100 percent chance . Huh , I mean honestly I would rather do the one that has less of a chance . Even though it is 1000 dollars more because there could be a chance I lose nothing still . The other one you for sure , you are just like guaranteed to lose something . That one you might not lose stuff so I think I would rather do 5 .",89.0
36,70026,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,41190.0," Lose 6000 dollars with 25 percent chance lose 0 dollars with 75 percent chance . Hmm Lose 4000 . I think I did that one already . Lose 4000 with so I think I would rather do ... Oh , but this one  s lose . Okay . Lose 4000 dollars with 25 percent chance or lose 2000 dollars with 25 percent chance . Hmm That is 6000 is a lot , but 4000 with 2000 is more of a chance to lose something at all . So And 75 percent chance you will lose nothing . So I think I would rather do that one .",107.0
37,70026,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,21924.0," lose 4000 with 80 percent chance lose 0 dollars with 20 percent chance , lose 3000 with 100 percent chance . Huh , I mean honestly I would rather do the one that has less of a chance . Even though it is 1000 dollars more because there could be a chance I lose nothing still . The other one you for sure , you are just like guaranteed to lose something . That one you might not lose stuff so I think I would rather do 5 .",89.0
18,70064,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,40376.0," Um I think that I would choose to win 240 dollars with 100 percent chance because it is guaranteed that you are going to get that money and I have bad luck and so it is a better option than  winning 1000 dollars with 25 percent chance and 0 with 75 percent chance because 25 percent chance , my gosh , 25 percent chance is a pretty low chance compared to 100 percent and 240 dollars is a lot of money still . How do I finish talking  oh ",89.0
19,70064,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,23861.0,Um this one lose 500 dollars with 80 percent chance or lose 0 dollars with 20 percent chance or lose 400 dollars with 100 percent chance . I probably am going to pick the first option just because it is only 100 dollars more and I still have that 20 percent chance of losing 0 dollars .,57.0
21,70064,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,38792.0," Oh my gosh , how many of these are there ? Lose 6000 dollars with 45 percent chance or lose 0 dollars with 55 percent chance . So you have more of a chance of losing no money . Then lose 3000 dollars with 90 percent chance or lose 3 dollars with I am going with the other option because you still have more of a chance of losing no money .",72.0
22,70064,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,30621.0," Now for this one lose 6000 dollars with 0 . 1 percent chance , lose 0 dollars with 99 . 9 percent chance . Dude what ? Or lose 3000 dollars with 0 . 2 chance , lose 0 dollars with ... I am going to have to go with the other one because it is just like a lower chance of losing money . I mean this question honestly makes no sense but like  ",75.0
23,70064,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,36424.0,"  Okay now we have lose 6000 dollars with 25 percent chance , lose 0 dollars with 75 percent chance , or option 2 . Lose 4000 dollars with 25 percent chance , lose 2000 dollars with 25 percent chance , lose 0 dollars with 50 percent chance . Okay I am going to go with option 1 because it is a higher percent chance of losing 0 dollars . 75 percent that is pretty high and then the other one  s 50 percent and if you were to lose that much anyway you would lose the same amount of money so I am choosing option A .",107.0
24,70064,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,23629.0," Okay , now we have lose 1000 dollars with 50 percent chance , lose 0 dollars with 50  percent chance , or lose 500 dollars with 100 percent chance . Take the chance I am saying . Like it would suck to lose 1000 dollars , but also like you are not even trying if you do that other option . So option 1 .",65.0
25,70064,1.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,25247.0," Now for this one lose 6000 dollars with 0 . 1 percent chance , lose 0 dollars with 99 . 9 percent chance . Dude what ? Or lose 3000 dollars with 0 . 2 chance , lose 0 dollars with ... I am going to have to go with the other one because it is just like a lower chance of losing money . I mean this question honestly makes no sense but like  ",75.0
26,70064,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,23954.0," Oh my gosh , how many of these are there ? Lose 6000 dollars with 45 percent chance or lose 0 dollars with 55 percent chance . So you have more of a chance of losing no money . Then lose 3000 dollars with 90 percent chance or lose 3 dollars with I am going with the other option because you still have more of a chance of losing no money .",72.0
27,70064,0.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,31981.0," Lose 4k with 20 percent chance , lose 0 dollars with 80 percent chance . Lose 3k with 25 percent chance , lose 0 with 75 percent chance . Okay . Probably the second one , probably the second one , because you have more of a chance in my eyes of losing . And it is only 5 percent more chance of 0 . So that way you will lose less , even if you do not get that , lose 0 dollars .",85.0
28,70064,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,20040.0,"  Then we have lose 5000 dollars with 0 . 1 percent chance , lose 0 dollars with 99 . 9 percent chance , or lose 5 dollars with 100 percent chance . If you do not choose that second option , you are stupid . lose 5 dollars with 100 percent chance like that is literally only 5 dollars .",60.0
29,70064,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,36756.0,"  Okay now we have lose 6000 dollars with 25 percent chance , lose 0 dollars with 75 percent chance , or option 2 . Lose 4000 dollars with 25 percent chance , lose 2000 dollars with 25 percent chance , lose 0 dollars with 50 percent chance . Okay I am going to go with option 1 because it is a higher percent chance of losing 0 dollars . 75 percent that is pretty high and then the other one  s 50 percent and if you were to lose that much anyway you would lose the same amount of money so I am choosing option A .",107.0
30,70064,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,18540.0,"  Then we have lose 5000 dollars with 0 . 1 percent chance , lose 0 dollars with 99 . 9 percent chance , or lose 5 dollars with 100 percent chance . If you do not choose that second option , you are stupid . lose 5 dollars with 100 percent chance like that is literally only 5 dollars .",60.0
31,70064,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,25678.0," Win 100 win 1k with  50 percent chance , lose 0 dollars with 50 percent chance , or win 500 with 100 percent chance . I am going to have to go with win 500 dollars with 100 percent chance because 50 - 50 is very iffy and I could use 500 dollars right now .",56.0
32,70064,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,28974.0," Choice number 2 . Lose 400 hundred or 4000 dollars with 80 percent chance . Lose 0 dollars with 20 percent chance . Um lose 3000 dollars with 100 percent chance . Probably , this one  s stumping me uhh Probably lose 0 with 20 percent chance because you still have that chance . And yeah .",57.0
33,70064,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,25507.0, win 2500 with 33 percent chance . Lose 0 with 67 . Win 2400 with 34 percent chance lose 60 lose 0 with 66 percent chance . Probably the first one because it is a higher chance of losing and you still win 2500 dollars if you win .,49.0
34,70064,1.0,"[50,50]","[1000,0]",[100],[500],problem11,21465.0," Win 100 win 1k with  50 percent chance , lose 0 dollars with 50 percent chance , or win 500 with 100 percent chance . I am going to have to go with win 500 dollars with 100 percent chance because 50 - 50 is very iffy and I could use 500 dollars right now .",56.0
35,70064,1.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,38564.0," Lose 4k with 20 percent chance , lose 0 dollars with 80 percent chance . Lose 3k with 25 percent chance , lose 0 with 75 percent chance . Okay . Probably the second one , probably the second one , because you have more of a chance in my eyes of losing . And it is only 5 percent more chance of 0 . So that way you will lose less , even if you do not get that , lose 0 dollars .",85.0
36,70064,1.0,"[50,50]","[1000,0]",[100],[450],problem0,12072.0,Win oh this one is going to be option number 2 yet again because you are guaranteed the money . And like yeah you could win 1000 bucks but 50 50 is .,33.0
37,70064,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,18462.0," Choice number 2 . Lose 400 hundred or 4000 dollars with 80 percent chance . Lose 0 dollars with 20 percent chance . Um lose 3000 dollars with 100 percent chance . Probably , this one  s stumping me uhh Probably lose 0 with 20 percent chance because you still have that chance . And yeah .",57.0
18,70073,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,44319.0," Please try to speak your thoughts out loud when you reach a decision , register your choice by clicking or tapping the option you prefer . Win 1000 dollars with 25 percent chance or lose 0 dollars with a 75 percent chance . Win 240 with 100 percent chance . Um I do not , I mean I am not losing anything so it would not be the worst to choose that one but I also like , I feel like getting more money is , or getting any money at all is worth more so win 240 dollars with 100 percent chance ",103.0
19,70073,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,33899.0," Um lose 500 dollars with 80 percent chance . Lose 0 dollars with a 20 percent chance . Lose 400 dollars with 100 percent chance . Haha well , I am losing something either way . So , but there is a possibility . I like having the possibility of not losing anything . So , I guess 500 um because I was not okay .",66.0
21,70073,0.0,"[80,20]","[4000,0]",[100],[3000],problem3,35683.0," Yes . Lose 4000 dollars with a an 80 percent chance . Lose 0 dollars with a 20 percent chance . Lose 3000 dollars with a 100 percent chance . Okay . Um well , I am , I , if there is even a possibility of not losing something that is so much better than , um , that is , if there is a possibility of losing something , it is so much better than not , than , than having a 100 percent chance of a loss even though I am losing more . So I am going to do that .",105.0
22,70073,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,75627.0," Win 2500 dollars with 33 percent chance lose 0 dollars with a 67 percent chance , oh goodness , win 2400 dollars with a 34 percent chance uh lose 0 dollars with a 67 percent chance . Okay , well . Uh I literally do not know . My brain is so confuzzled right now . I um okay , if I win 2500 dollars with a 33 percent chance , I can also win 2400 dollars with a 34 percent chance so that is less money but more of a chance , even though it is by 1 percent . And I lose , I am not losing anything . So it really does not matter which one I choose . I it just does not matter but for whatever reason it is a difficult choice for me haha I guess the .",144.0
23,70073,1.0,"[50,50]","[1000,0]",[100],[450],problem0,79702.0," Win 1500 or blah blah blah blah blah . Win 1000 dollars with a 50 percent chance . Lose 0 dollars with a 50 percent chance . Win 450 dollars with a 100 percent chance . Okay , well I am not losing anything . Um and I am , I can win 1000 dollars , but I can also just win 450 dollars . Um so I am going to do , I guess I am going to do um 1000 dollars with a 50 percent chance because I am neither losing or well if I lose then I am back where I am , but if I win then I get 1000 dollars versus if I win 450 dollars it is for , well okay , but then it is 450 dollars . So I guess that means that I am going to pick that one . So um I am going to pick the 450 .",159.0
24,70073,1.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,46710.0," lose 6000 dollars with 0 . 1 percent chance , lose 0 dollars with a 99 . 9 percent chance , lose 3000 dollars with a 0 . 2 percent chance , lose 0 dollars with a 99 . 8 percent chance . Um okay , so it is still a very low percentage to lose a hefty amount of money , so I think I would rather take my chances and go with more money lost with a less percent chance of losing it . So I am going to pick the option on the left .",98.0
25,70073,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,41999.0," Yes . Lose 4000 dollars with a an 80 percent chance . Lose 0 dollars with a 20 percent chance . Lose 3000 dollars with a 100 percent chance . Okay . Um well , I am , I , if there is even a possibility of not losing something that is so much better than , um , that is , if there is a possibility of losing something , it is so much better than not , than , than having a 100 percent chance of a loss even though I am losing more . So I am going to do that .",105.0
26,70073,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,104075.0,"  Um lose 4000 dollars with 20 percent chance . Lose 0 dollars with 80 percent chance . Um lose 3000 dollars with a 25 percent chance . Lose 0 dollars with a 75 percent chance . So , um this , the one on the left is losing 4000 dollars with a 20 percent chance . So that means I am losing more money . Um so either way I am losing money or I am losing nothing . I am either losing money or I am losing nothing . I have a higher percent chance to lose less , but it is also a higher percent chance to lose nothing . So in my mind losing nothing even with a percentage of losing more , well , no wait , even with a possibility of losing more money , it is still worth it to me to to not lose anything with an 80 percent chance versus a 75 percent chance . So I am choosing the lose 4000 dollars with a 20 percent chance um or lose 0 dollars with an 80 percent chance because I do not I want to have the possibility of , a higher possibility of not losing anything .",206.0
27,70073,1.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,74477.0," Lose 6000 dollars with 25 percent chance . Lose 0 dollars with a 75 percent chance . Um lose 4000 dollars with a 25 percent chance . Lose 2000 dollars with a 25 percent chance . Um lose 0 dollars with a 50 percent chance . Okay , so I am given more options on the right to lose at least 2000 dollars less than the one than the option on the left . So in my mind , that is so much better than having the possibility of losing even more money than on the right . Uhh but it is still like it is still a higher percent chance to lose nothing than it is to lose 6000 . But there is still a possibility . So I am going to choose the one on the right because it does not mean that I am going to lose the whole 6000 . I am just going to lose either 2000 or 4000 .",165.0
28,70073,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,38098.0," Lose 6000 dollars with 25 percent chance . Lose 0 dollars with a 75 percent chance . Um lose 4000 dollars with a 25 percent chance . Lose 2000 dollars with a 25 percent chance . Um lose 0 dollars with a 50 percent chance . Okay , so I am given more options on the right to lose at least 2000 dollars less than the one than the option on the left . So in my mind , that is so much better than having the possibility of losing even more money than on the right . Uhh but it is still like it is still a higher percent chance to lose nothing than it is to lose 6000 . But there is still a possibility . So I am going to choose the one on the right because it does not mean that I am going to lose the whole 6000 . I am just going to lose either 2000 or 4000 .",165.0
29,70073,0.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,51548.0," Win 1000 dollars with 50 percent chance lose 0 dollars with a 50 percent chance , win 500 dollars with a 100 percent chance , I would much rather win 500 dollars with a 100 percent chance at this point because at the same time , I just like taking the time to do whatever I need to do to possibly win the 1000 dollars with a 50 percent chance is much it is less likely to happen at the moment than if I were to pick and win 500 dollars with a 100 percent chance doing something like that because then I know that I am going to get the 500 dollars .  ",114.0
30,70073,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,135445.0,"  Um lose 4000 dollars with 20 percent chance . Lose 0 dollars with 80 percent chance . Um lose 3000 dollars with a 25 percent chance . Lose 0 dollars with a 75 percent chance . So , um this , the one on the left is losing 4000 dollars with a 20 percent chance . So that means I am losing more money . Um so either way I am losing money or I am losing nothing . I am either losing money or I am losing nothing . I have a higher percent chance to lose less , but it is also a higher percent chance to lose nothing . So in my mind losing nothing even with a percentage of losing more , well , no wait , even with a possibility of losing more money , it is still worth it to me to to not lose anything with an 80 percent chance versus a 75 percent chance . So I am choosing the lose 4000 dollars with a 20 percent chance um or lose 0 dollars with an 80 percent chance because I do not I want to have the possibility of , a higher possibility of not losing anything .",206.0
31,70073,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,44392.0,"  lose 6000 dollars with a 45 percent chance lose 0 dollars with a 55 percent chance lose 3000 dollars with a 90 percent chance lose 0 dollars with a 10 percent chance . Are you kidding me ? Okay , so on the right I would obviously probably most likely do or lose 3000 dollars um and that is not very good . I do not know that I can lose that much so losing 6000 dollars with a 45 percent chance It is obviously less than losing nothing so I would much rather do that ",96.0
32,70073,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,40163.0," Okay , lose 5000 dollars with a 0 . 1 percent chance . Lose 0 dollars . I would much rather lose just 5 dollars . Are you kidding me ? That would be so much easier than like , oh wait , I have the possibility of losing 0 dollars with a 99 . 9 percent chance . Okay . Here is where it gets tricky because losing 5 dollars sounds so simple and I want to click it so bad . But at the same time , losing 0 dollars with a 99 percent chance , that means that I have a larger percentage to not lose any money at all . So I am going to pick that one .",123.0
33,70073,0.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,45126.0," Okay , lose 5000 dollars with a 0 . 1 percent chance . Lose 0 dollars . I would much rather lose just 5 dollars . Are you kidding me ? That would be so much easier than like , oh wait , I have the possibility of losing 0 dollars with a 99 . 9 percent chance . Okay . Here is where it gets tricky because losing 5 dollars sounds so simple and I want to click it so bad . But at the same time , losing 0 dollars with a 99 percent chance , that means that I have a larger percentage to not lose any money at all . So I am going to pick that one .",123.0
34,70073,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,43336.0," lose 6000 dollars with 0 . 1 percent chance , lose 0 dollars with a 99 . 9 percent chance , lose 3000 dollars with a 0 . 2 percent chance , lose 0 dollars with a 99 . 8 percent chance . Um okay , so it is still a very low percentage to lose a hefty amount of money , so I think I would rather take my chances and go with more money lost with a less percent chance of losing it . So I am going to pick the option on the left .",98.0
35,70073,1.0,"[50,50]","[1000,0]",[100],[500],problem11,51022.0," Win 1000 dollars with 50 percent chance lose 0 dollars with a 50 percent chance , win 500 dollars with a 100 percent chance , I would much rather win 500 dollars with a 100 percent chance at this point because at the same time , I just like taking the time to do whatever I need to do to possibly win the 1000 dollars with a 50 percent chance is much it is less likely to happen at the moment than if I were to pick and win 500 dollars with a 100 percent chance doing something like that because then I know that I am going to get the 500 dollars .  ",114.0
36,70073,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,42078.0,"  lose 6000 dollars with a 45 percent chance lose 0 dollars with a 55 percent chance lose 3000 dollars with a 90 percent chance lose 0 dollars with a 10 percent chance . Are you kidding me ? Okay , so on the right I would obviously probably most likely do or lose 3000 dollars um and that is not very good . I do not know that I can lose that much so losing 6000 dollars with a 45 percent chance It is obviously less than losing nothing so I would much rather do that ",96.0
37,70073,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,44640.0," Lose 1000 dollars with a 50 percent chance , lose 0 dollars with a 50 percent chance , or lose 500 dollars with a 100 percent chance . Okay , I would , well in this case it is a 50 - 50 , so essentially I could bargain up 1000 dollars and just take my chances . So because then I have the option of losing nothing versus just handing out 500 dollars . So I would much rather do something to lose the money or possibly not lose the money than to not do anything and just hand out 500 dollars .",104.0
18,70088,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,25934.0," Win 1000 dollars with 25 percent chance . Lose 0 dollars with 75 percent chance win 250 dollars with 100 percent chance , I honestly just , I would like to make 240 bucks with 100 percent chance . I mean , 1000 dollars would be nice , but 240 is like a guaranteed . So I think I would rather have this .",64.0
19,70088,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,21299.0,lose 500 dollars with 80 percent chance . Lose 0 dollars with 20 percent chance . Lose 400 dollars with 100 percent chance . Um I definitely would not want to lose money even if there is even the slightest chance I do not . So I think I am going to go with the 500 .,57.0
21,70088,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,15201.0,  Win 500 dollars with 100 percent chance . Maybe I am just impulsive . just going to just going to wait with this one ,24.0
22,70088,0.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,17997.0," So , lose 6000 with 0 . 1 percent chance . Lose 0 dollars with 99 percent chance . Mmm Let us do ",23.0
23,70088,1.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,20411.0,"  lose 4000 dollars with 20 chance , lose 0 dollars with 80 chance , lose 3000 dollars with 25 chance . I am going to lose 0 dollars with 75 percent chance . I would rather not do that .",40.0
24,70088,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,28038.0,"  lose 4000 dollars with 20 chance , lose 0 dollars with 80 chance , lose 3000 dollars with 25 chance . I am going to lose 0 dollars with 75 percent chance . I would rather not do that .",40.0
25,70088,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,16611.0, Lose 1000 dollars with 50 percent chance lose 0 dollars with 50 percent chance lose 500 dollars with 100 percent chance . Like I said I would rather have a chance that I do not lose money so  .,39.0
26,70088,1.0,"[50,50]","[1000,0]",[100],[450],problem0,21540.0,Win 450 with 100 percent chance win  win 1000 dollars with 50 percent chance mmm I mean I would just be racking up the cash if I could do 100 percent chance and eventually that will total like more so let us do the ...,45.0
27,70088,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,12550.0," Lose 4000 with 80 percent chance , lose 0 with 20 percent chance , um lose 3000 100 percent chance , well this is less .",26.0
28,70088,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,19590.0, I have bad luck but hopefully not that bad . Lose 6000 with 45 percent chance . Lose 3000 with 90 percent chance . This this is what it ,29.0
29,70088,0.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,15564.0,"  lose 5000 with 0 . 1 percent chance , lose 0 dollars with 99 percent chance . lose 5 dollars with 100 percent chance . uh let us do the lose 5000 .",33.0
30,70088,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,23361.0,"  Win 2500 with 33 percent chance , lose 0 with 67 percent chance ? Win 2400 with 34 percent chance ? Well , I would rather win 2500 because 1 percent is  .",33.0
31,70088,0.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,29236.0," obvious lose 6000 with 25 percent chance . Lose 4000 with 25 percent chance . Lose 2000 with 25 percent chance . Well here I am just losing less ultimately . No ,  No , I am going to do the .",42.0
32,70088,0.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,18366.0,"  lose 5000 with 0 . 1 percent chance , lose 0 dollars with 99 percent chance . lose 5 dollars with 100 percent chance . uh let us do the lose 5000 .",33.0
33,70088,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,12926.0, I have bad luck but hopefully not that bad . Lose 6000 with 45 percent chance . Lose 3000 with 90 percent chance . This this is what it ,29.0
34,70088,1.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,17688.0," obvious lose 6000 with 25 percent chance . Lose 4000 with 25 percent chance . Lose 2000 with 25 percent chance . Well here I am just losing less ultimately . No ,  No , I am going to do the .",42.0
35,70088,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,11835.0," Lose 4000 with 80 percent chance , lose 0 with 20 percent chance , um lose 3000 100 percent chance , well this is less .",26.0
36,70088,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,13903.0," So , lose 6000 with 0 . 1 percent chance . Lose 0 dollars with 99 percent chance . Mmm Let us do ",23.0
37,70088,1.0,"[50,50]","[1000,0]",[100],[500],problem11,9594.0,  Win 500 dollars with 100 percent chance . Maybe I am just impulsive . just going to just going to wait with this one ,24.0
18,70110,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,40609.0, Um I would say I would rather have win 240 dollars with a 100 percent chance because um it is not a even probability that you would win the 1000 dollars and so you could either be certain that you would win 240 or have a 1 in 4 chance of winning 1000 . So if it was 50 - 50 I might have done 1000 but if it was 25 I would do whatever is guaranteed which would be winning 240 .,83.0
19,70110,1.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,37418.0," Um with this one , I would rather lose a 400 with uh 100 percent chance because there is a greater probability of losing 500 dollars than there is of losing 0 dollars . And so to me , the risk is too great to gamble an extra 100 dollars . So I would do lose 400 dollars .",59.0
21,70110,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,52247.0, Um I would do lose the option of losing 6000 dollars with 25 percent chance and losing 0 dollars with the 75 percent chance because you have a greater probability of um not losing anything with that and also um there is a greater probability of you losing money on the option on the right . So I would choose to lose 6000 dollars with the 25 percent chance or lose 0 dollars with the 75 percent chance .,79.0
