0,1,2,3,4,5,6,7,8,9,10
40,73369,1.0,"[1,99]","[54,24]","[80,2.5,7.5,7.5,2.5]","[24,41.5,42.5,43.5,44.5]",problem4863,13252.0,engage in so we are going on to the next one I am choosing the left one when $ 54 the 1 % chance or when $ 24 at 99 % chance I am going to go with the left one the left one has a higher chance of winning different amounts of money than $ 54,57.0
41,73369,1.0,"[40,60]","[39,1]","[40,30,30]","[24,33,35]",problem14277,8733.0," when $ 39 was 40 % chance when $ 1 was 60 % chance or when all these other ... I am going with the right one . Alright , one has more right .",35.0
42,73369,0.0,[100],[-9],"[80,20]","[-43,99]",problem9540,24286.0," of stuff I can win . Lose $ 9 with 100 % chance or lose $ 43 with the 80 % chance or win $ 99 with the 20 % chance . You see , that is not worth it because that is like , what is that , $ 34 increase in loss for a 20 % chance of winning $ 99 . Sorry , I will take the 9 .",72.0
43,73369,1.0,[100],[9],"[80,0.625,3.125,6.25,6.25,3.125,0.625]","[-8,78.5,79.5,80.5,81.5,82.5,83.5]",problem9635,26240.0,the $ 9 loss so sorry I dropped my pen when $ 9 with a hundred percent chance or lose $ 8 with the 80 % chance you know I will take the $ 1 I will take the $ 8 loss with the 0 . 625 chance of winning that is really low these are all really low well they are not as low as the 0 . 016275 from earlier I will go with that,77.0
44,73369,1.0,[100],[-4],"[90,5,5]","[-10,27.5,28.5]",problem10963,32904.0," I will take a little risk with that 80 % chance of losing . Lose 4 % with 100 % chance . No , sorry . Lose $ 4 with 100 % chance . Lose $ 10 with 90 % win . So I am either losing $ 4 or losing $ 10 with a 10 % chance for around $ 28 , $ 29 . So my problem here is that that is a very low chance of winning , but I literally just selected one with an even lower chance of winning earlier . So I think I will take my chances . I will take my chances .",111.0
45,73369,1.0,[100],[17],"[50,50]","[-20,54]",problem5063,16190.0," I will see what how goes when $ 17 with 100 % chance lose $ 20 with 50 % chance win $ 54 with a 50 % chance . Okay , so I am either gaining $ 17 instantly or having a 50 % chance to lose 20 bucks . I have lost 20 bucks in worse places .",59.0
46,73369,0.0,"[60,40]","[-12,-1]","[5,95]","[-7,-10]",problem1253,18676.0," I will take the 50 - 50 chance lose $ 12 with 60 % chance of loss Lose $ 1 40 % lose seven with five or lose 10 with 95 Well with 12 and a 60 and 10 with the 95 I think I rather take the 12 with the 60 because you ever sure there is you losing two more dollars , but that is You are losing in all these you are losing . That is that is my point here And you are trying to get the smallest margin of loss And so on the right one you just have a bigger chance of losing $ 10 then on this level and $ 12 so on ",120.0
47,73369,0.0,"[40,60]","[-24,25]",[100],[0],problem751,53127.0," who is on the left lose $ 0 with 100 % chance . Wow . So it is literally just do not lose anything or when $ 25 is a 60 % chance or lose 24 with 40 % chance . Oh , do I want to take the risk ? I mean , I have been taking risks with my imaginary bank account this whole time . So this is , this is tough . If this was , this was real , I would be in trouble , but lose $ 24 with 40 % when 25 was 60 % chance or lose zero with 100 %. So do you , it is basically asking like , do you want to take the risk or not ? How I am feeling right now , I do not know , because before it was always a choice . You always had a choice of like , it was not a choice . Like you can have a choice . Like you are either , you just choose one and this one has a higher percent chance of losing your money and this one does not . But now it is like , you get the choice . Do you want to lose money ? Or do you want to take the chance ? And I will take the chance . I think , sure .",236.0
48,73369,0.0,"[75,0.19531,1.36719,4.10156,6.83594,6.83594,4.10156,1.36719,0.19531]","[14,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5]",[100],[20],problem11862,22501.0,go for it when $ 20 instantly or when $ 14 or when 29 30 31 32 34 36 with all point five chances I think I will go with the one on the left because I am just losing six more dollars even if I get 14 but I have but I have a 6 . 83594 chance of winning $ 33 that is going to be my read .,71.0
49,73369,1.0,"[50,6.25,18.75,18.75,6.25]","[2,58.5,59.5,60.5,61.5]",[100],[30],problem1266,36359.0," That is my reasoning here when $ 30 instantly or when to I am going to $ 30 . Oh Hold on . Ah , I get it . I get it . Okay . So with with $ 2 and 50 % chance It is like oh you have a one and two of winning $ 2 or you have Basically another one and two of winning anywhere from 59 to 62 dollars Weird that is really low numbers of it is like I am saying like one and two combined together with all these but it is really not That is really not how statistics work . You really just have a lower chance of winning all these other ones So you have a higher chance of just winning $ 2 . I will go with 30 ",139.0
50,73369,0.0,"[75,25]","[12,57]","[99,1]","[18,-26]",problem14236,36313.0," go to 30 . So when $ 12 was 75 % chance when $ 57 with 25 % chance , lose eight or sorry , when $ 18 at 99 % chance or lose 26 with one . So you either when , excuse me , or they are when $ 12 with the three and four when 57 with a one and four , or you just instantly gain 18 while losing 20 , why would I not go for the left one ? The left one just so when when the right one has like , Oh , like it is a $ 6 increase with a higher chance . But I have a one and four of 57 .",122.0
51,73369,0.0,"[75,25]","[1,101]","[50,50]","[22,18]",problem8371,25166.0," I am going to the left one . When $ 1 with a 75 % chance , when $ 101 with a 25 % chance , when $ 22 with a 50 or when 18 with a 50 . I think I will take my chances on the left one because with the right one you are gaining around $ 20 either way . But with the left one , you are like , oh , you can gain $ 100 with a 1 in 4 . That is like half a coin flip . No , it is not . That literally does not make sense .",108.0
52,73369,1.0,"[95,5]","[-7,14]",[100],[2],problem2082,12565.0,lose $ 7 with 95 % chance win $ 14 with 5 % chance win $ 2 with 100 % chance so I am either losing money or I win $ 2 I think I will just take the $ 2,41.0
53,73369,0.0,[100],[-1],"[80,20]","[-14,32]",problem11736,22622.0," Lose $ 1 with 100 % chance lose 14 with the 80 or win 32 with the 20 Well , I just gained one dollar ago in one of these past questions . I think I will just lose that one dollar Because of one in five . That is why that is yeah one in five for 32 . That is not really that much So I think I am just going to go with a $ 1 loss than a 13 increase dollar loss .",87.0
54,73369,0.0,"[10,90]","[-33,0]",[100],[-1],problem13497,28940.0,lose $ 33 with the 10 % chance lose $ 0 is a 90 % chance lose $ 1 with 100 % chance so either lose nothing for 90 lose 33 for 10 or lose one confirmed god this sucks this is decision making sucks my decision making sucks because I want to go with the one on the right just to confirm I do not lose anything but at the same time it is like 90 % chance like that is so high but then at the same time you have that 10 % I am going to live on going to live,104.0
55,73369,1.0,[100],[-1],"[10,90]","[4,12]",problem1788,17834.0," I am going to laugh . Lose $ 1 with 100 % chance . Win 4 out of 10 or win 12 with 90 . This , okay , I do not understand these questions . These questions that lose all this money or have a win - win chance of winning . I do not know , it is just confusing . I am sure there is a reason behind it that will probably be explained later , but I am going with the win .",87.0
56,73369,0.0,"[95,5]","[6,51]",[100],[6],problem2883,15209.0," when $ 6 with a 95 % chance or when $ 51 with a 5 % chance or when $ 6 confirmed . Well , I have a $ 6 chance either way or I can lose 5 % of that $ 6 chance for $ 51 . I am going with 1 on the left .",57.0
57,73369,0.0,"[5,95]","[49,2]","[1,99]","[-13,3]",problem3140,26064.0," So either win $ 49 with a 5 % chance or win $ 2 with a 95 % chance or lose 13 with 1 or win 3 with 99 . Again , why would I not go for the 1 on the left ? It is with an increase of $ 1 for 4 % you are losing 1 % for $ 13 or 5 % for 49 .",69.0
58,73369,0.0,"[5,47.5,47.5]","[-17,15,13]","[40,60]","[27,2]",problem4794,27458.0,These questions are very confusing . That is why you do that like this This this makes more sense because you have a loss Finally you have a loss . So you either win 13 or $ 15 for forty seven forty seven point five basically a 95 chance combined or Have a 5 % chance of losing $ 17 or on the right you have a 20 or a 40 % and 60 % chance to win $ 27 and $ 2 respectively and I am going with the one on the left Because it is this I do not know like you got other win - win . Oh,111.0
59,73369,0.0,[100],[9],"[60,40]","[-5,11]",problem1406,11810.0,I am going with the one on left going with one on left win $ 9 with a hundred percent chance or lose five with 60 win 11 with 40 $ 2 increase I just lost $ 1 ago a few a few questions ago so I am just going to win 90 hundred,54.0
60,73369,1.0,"[75,25]","[9,-18]","[50,1.5625,7.8125,15.625,15.625,7.8125,1.5625]","[-8,-5.5,-4.5,-3.5,-2.5,-1.5,-0.5]",problem5607,32443.0,percent confirm . Whoa ! Losing again . Bad . I have a 75 % chance to win $ 9 or a 1 in 4 chance to lose $ 18 double my money or a 50 % chance to lose $ 8 with all these increasing lay low chances of losing smaller amounts . I think so the right one you are just trying to minimize your losses and on the left one you are trying to still win . I think I am just going to go I will go with minimizing my losses that sounds fun like either lose $ 8 or lose increasingly lower amounts of money so I will take that chance .,117.0
61,73369,0.0,"[1,99]","[0,11]","[99,1]","[15,-25]",problem11622,30248.0," Hmm . All right , lose $ 0 with a 1 % chance . What ? Or when $ 11 with a 99 % chance ? Or when $ 15 with a 99 % chance or lose 25 with 1 . So for a $ 4 increase , I am losing $ 25 potentially . See again , if they have the question like you are trying to get what you are trying to win the most money or you are trying to preserve this amount of money , like this will make this so much harder . But obviously here I am going to go with a 1 with $ 11 .",113.0
62,73369,1.0,[100],[2],"[5,95]","[-3,9]",problem12593,10401.0,want to lose any money . Win $ 2 instantly or lose $ 3 with a small chance or win $ 9 with a big chance . I will take my chances unless I just lose $ 10 .,39.0
63,73369,1.0,[100],[8],"[40,1.875,9.375,18.75,18.75,9.375,1.875]","[5,5.5,6.5,7.5,8.5,9.5,10.5]",problem11878,15760.0,$ 3 when $ 8 instantly or when $ 5 all the way up to $ 10 . 5 with increasingly weird excuse me with increasingly different percentages . I think I will go with the one on the right . I will take my chances even though it is 1 . 875 chance .,55.0
64,73369,1.0,"[75,12.5,6.25,6.25]","[-14,55,53,49]","[60,40]","[9,-1]",problem13677,42663.0,lose $ 14 or oh what lose $ 14 of the 75 % chance win 50 dot 55 53 49 with it is all point five six point two five six point two five hmm or I can win $ 9 with the percent or the low chance of losing one or with a 44 % chance of losing one okay so here either lose one and gain nine with better odds or lose 14 and gain like 50 but that is very low chance excuse me but that is very low chances on the left I think I will go with the right one because I get more money on the right one than I do with the left one unless I win obviously but the winning chances are obviously way lower sure it is a combined 25 % chance but when you are actually trying to determine it it is very low because $ 14,157.0
65,73369,1.0,"[75,0.19531,1.36719,4.10156,6.83594,6.83594,4.10156,1.36719,0.19531]","[-12,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5]",[100],[-3],problem4501,6648.0,probably still win that lose $ 12 with a three and four or all this $ 3 all this,19.0
66,73369,0.0,"[95,5]","[-5,46]",[100],[4],problem7858,11261.0,$ 3 . Lose $ 5 with 95 % chance . Win $ 46 with a 5 % chance or win $ 4 instantly . I will take the 5 % chance with an increased $ 1 loss . Why not ?,42.0
67,73369,0.0,[100],[4],"[75,12.5,6.25,3.125,1.5625,1.5625]","[0,41,39,35,27,11]",problem11837,51956.0," But when $ 4 instantly or lose $ 0 or gain nothing , okay , this is interesting . So you either win $ 4 or win nothing with a higher chance . It is like , this is , this probably has to deal with a lottery when some amount of money for all these low chances because here it is like , oh , you either win $ 4 confirmed or you just lose all your money with all these low chances of winning . Like you could , I could literally make a scenario about this . You either lose no money with a three and four or you spend the , like , yeah , so with the left one , you either keep your $ 4 or you go back . Well , not really . It would be you lose $ 4 . You win $ 4 with a 100 % chance you do not buy it and then you lose $ 4 with three and four chance . But then you have all these higher chances to win . I am going with the left one . You know , no , no , no , I will go with the right one . Sorry . You cannot change after , oh , I have never tried to change my mind . Weird . That is funny . I have never tried to change my mind .",244.0
68,73369,0.0,"[90,5,5]","[-1,60.5,61.5]",[100],[10],problem9424,22512.0,I guess I am keeping my $ 4 was $ 1 with 90 % chance when 60 . 5 with a 5 % chance or when 61 . 5 with 5 % percent or keep your $ 10 instantly So a 10 % chance Sorry when 60 okay with a 10 % chance you can win $ 60 lose one or just win your $ 10 instantly I will take the chance since it is $ 1,77.0
69,73369,1.0,"[50,50]","[14,-22]","[50,1.5625,7.8125,15.625,15.625,7.8125,1.5625]","[-13,15.5,16.5,17.5,18.5,19.5,20.5]",problem9795,17099.0,one little chance . So either lose 13 with a 1 and 2 or you win 14 with a 1 and 2 or lose 22 with a 1 and 2 . I will take the what is that $ 9 lower chance of losing with all this combined 50 % chance of potentially winning .,55.0
70,73369,0.0,"[25,75]","[-25,26]",[100],[9],problem5538,25015.0," That is that is that is the bad part because it is a combined 50 , but it is really not it is like a Divided up 50 so you have a higher chance of losing , but you know what I mean lose 25 with a 25 or win 26 with the 75 so for one you either lose 25 or you gain 26 Or you just win $ 9 instantly that is these are not bad margins . I will take I will take the life one ",89.0
71,73369,1.0,"[60,20,20]","[-31,19.5,20.5]","[20,80]","[30,-14]",problem3258,64316.0," when $ 31 with the 60 % chance when $ 19 . 5 with 2120 . 5 . So I am either losing , is not that 31 plus five ? No , it is 41 , okay . Or 40 , 40 , that is 40 , okay . Or when 30 with a 20 % chance or those 14 with 80 . So , hold on , let me get , I am taking a drink of water , I am not thinking in my head . Okay , so lose 31 , win 30 , lose 14 . Okay , so with a 30 % chance or with $ 30 and 20 and 14 and 80 , that is pretty , pretty low odds , but at the same time , you could lose a higher amount for a $ 20 less increase or with a 20 % decrease . So I think I am going to take the one on the left or the right ? Left or the right ? Left or the right ? Well , on the left , you have a 40 % combined with really a 20 % on both . I am taking the one on the right . One on the right has a lower loss and higher , well , and , oh , man , it is a higher win . Yeah , I am taking the one .",242.0
72,73369,0.0,"[5,95]","[-35,39]",[100],[24],problem6436,11143.0,All right Excuse me Lose $ 35 with a 5 % chance or win $ 39 . 95 or instantly win $ 24 . I will take the risk . That is also pretty almost,35.0
73,73369,0.0,"[75,25]","[6,22]",[100],[13],problem2103,39992.0," equal chance percentages . The thing is , when you guys put the 5 % chance , if you put just the when $ 24 with 100 % chance or when the $ 39 the 95 % chance , most of the time people are going to go with the 95 % chance because they do not think about that 5 %. But because you put the lose 5 % at the 5 %, like that is what makes people hesitant to select it . But sorry , under the current question at hand , when $ 6 with 75 % chance , when $ 22 with 25 % chance or when $ 13 with 100 % chance , they are both wins . Yeah , they are both winning . One is a $ 7 increase , but I am going to go with the one on the left .",151.0
74,73369,0.0,[100],[8],"[1,99]","[-20,2]",problem8444,16956.0," Confirm with 18 or win eight dollars with 100 % instantly . Okay , so when eight dollars instantly or lose 20 and win two with a 90 % chance or lose 20 of one I am going to take the eight because why would I choose the one on the right ? That is really not does not make ",60.0
75,73369,1.0,"[90,10]","[-6,67]","[10,90]","[57,1]",problem5984,25428.0," Lose $ 6 with the 90 % chance win $ 67 at the 10 % chance win $ 57 with 10 % chance win $ 1 with the 90 % chance So the one on the right You have a higher chance of just getting $ 1 and 57 but on the one on the left You are gaining more money with oh , no , you are not you have a higher chance of losing six dollars The one on the right till win - win with a chance . Okay . I am going to I am going to take the safe bet I am so tired . I am sorry Oh , I am going to go with one of them ",124.0
76,73369,1.0,"[80,2.5,7.5,7.5,2.5]","[11,66.5,67.5,68.5,69.5]","[20,80]","[90,1]",problem4872,59669.0," All right , so when $ 11 , excuse me , when $ 11 with 80 % chance , or with a combined 20 , with all these lower chances of winning around $ 70 , or when $ 90 with 20 % chance , or when $ 80 with 80 % chance , I think I am going to go with the one on the left , because with the same percent chance , you either want one or $ 11 , and with a 20 % chance , you either want 90 , or , yeah . So with the left one , you either get $ 11 , I see what is going on in this one . So you either have about , so it is a combined 20 with all these 60s , or a confirmed 20 with $ 90 , and a $ 1 chance . I think , actually , I will take the one on the right . I will take the one on the right , because at least this one has a better chance of getting $ 90 . It is not really a better chance , but it is actually , it is at least a legit combined 20 . With the one on the left , you add up all the percentages , sure it is 20 , but you could spread those out , and it would make it harder to win , so I am going to go with the one on the right .",259.0
77,73369,1.0,"[80,0.15625,1.09375,3.28125,5.46875,5.46875,3.28125,1.09375,0.15625]","[-8,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5]",[100],[17],problem2226,22512.0," Okay . Whoa ! I am surprised that you are able to break up 20 into this many percentages . When $ 17 with a 100 % chance , or lose $ 8 with an 80 % chance , with a very low chance of winning anywhere from $ 77 to $ 84 . I think I am just going to take the 17 here . I am just going to take the 17 .",75.0
78,73369,0.0,"[75,0.78125,3.90625,7.8125,7.8125,3.90625,0.78125]","[20,24.5,25.5,26.5,27.5,28.5,29.5]",[100],[21],problem4251,9934.0," I am not willing to take that risk . When $ 21 with a 100 % chance , or when $ 20 with a 75 % chance with all these lower chances , I will take the 20 on the left . I do not mind this .",48.0
79,73369,1.0,"[50,50]","[-46,9]","[20,80]","[63,-20]",problem11457,48215.0,on the left lose $ 46 with a 50 % chance or when $ 9 with a 50 % chance one and two okay coin flip or when $ 63 with a 20 % chance or lose 20 with a 80 so you either lose an increase of 26 for a lower chance of 30 excuse me or you win $ 9 with a one and two or 63 with a one in five oh so here the problem is is that how much loss am I willing to get take here I think I am going to go with the one on the right because the one on the right sure you have a higher chance of losing but well no you do not oh yeah hey you do never mind the one on the right you have a higher chance of losing but the one on the left if you win you win less than the one on the right obviously that is literally the point of all this like how much are you trying to win but that is by reasoning for choosing,186.0
80,73369,0.0,[100],[-3],"[99,1]","[-8,-1]",problem942,10135.0," one on the right . So lose $ 3 instantly or lose $ 8 instantly , almost instantly , or lose $ 1 with a 1 % chance . I will lose $ 3 . I do not , I do not .",43.0
81,73369,0.0,"[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[-7,10.5,11.5,12.5,13.5,14.5,15.5]","[25,75]","[64,-3]",problem13257,24326.0," I do not want to win . I do not want to lose eight dollars instead of three with a 1 % chance of just losing one like come on now When 64 dollars with a 25 % chance lose three dollars with a 75 % chance or lose seven with a five and when I am going with the seven with the five . Why would I go with the three for three and four ? That is like Yeah , I have a higher chance of winning 13 dollars than I do losing seven like come on now . I am going with one on one .",109.0
82,73369,1.0,"[1,99]","[40,-4]","[40,7.5,22.5,22.5,7.5]","[-4,0.5,1.5,2.5,3.5]",problem5880,34960.0,like so when $ 40 with a 1 % chance lose $ 4 the 99 % chance or lose $ 4 the 40 weird what are these or when 0 . 50 cents when 50 cents 1 . 5 2 . 5 3 . 5 with all these combined 60 % chance I think I am going to go I am going to go with the one on the right the one on the right seems funny because I have a higher I have a higher win or not I have a higher win percent on the right but with the left one I could win $ 40 but this right one just seems funny the same amount of loss for a total of 7 . 5 chance of getting 50 cents like,133.0
18,73370,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,14867.0,,0.0
19,73370,1.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,12676.0,,0.0
21,73370,1.0,[100],[8],"[5,95]","[5,7]",problem4519,11669.0,,0.0
22,73370,1.0,"[99,1]","[16,-14]","[1,12.375,37.125,37.125,12.375]","[-18,21.5,22.5,23.5,24.5]",problem10067,15025.0,,0.0
23,73370,0.0,"[60,20,20]","[-27,17.5,18.5]",[100],[-4],problem4549,10690.0,Yep .,2.0
24,73370,0.0,"[40,1.875,9.375,18.75,18.75,9.375,1.875]","[-11,8.5,9.5,10.5,11.5,12.5,13.5]","[40,60]","[51,-36]",problem5849,12510.0,in,1.0
25,73370,0.0,"[25,37.5,18.75,18.75]","[-13,22,24,28]","[25,75]","[94,-10]",problem10443,14849.0,,0.0
26,73370,0.0,[100],[29],"[1,12.375,37.125,37.125,12.375]","[-29,27.5,28.5,29.5,30.5]",problem13909,2169.0,,0.0
27,73370,1.0,"[10,90]","[5,-8]","[90,10]","[1,19]",problem2529,2569.0,,0.0
28,73370,1.0,"[60,20,20]","[-11,64,62]","[75,25]","[23,-16]",problem3259,6278.0,Thank you .,3.0
29,73370,1.0,[100],[14],"[95,2.5,2.5]","[14,17.5,18.5]",problem5703,7127.0,in .,2.0
30,73370,0.0,"[99,1]","[3,29]","[20,80]","[106,-10]",problem10962,9316.0,More ?,2.0
31,73370,1.0,"[50,50]","[84,-40]","[25,75]","[6,19]",problem5147,7171.0,That is a belief .,5.0
32,73370,1.0,[100],[27],"[5,2.96875,14.84375,29.6875,29.6875,14.84375,2.96875]","[32,30.5,31.5,32.5,33.5,34.5,35.5]",problem3840,3472.0,wins,1.0
33,73370,1.0,"[99,0.5,0.25,0.125,0.0625,0.03125,0.03125]","[-2,79,77,73,65,49,17]",[100],[-8],problem3760,5675.0,There is more wings .,5.0
34,73370,0.0,[100],[26],"[60,20,10,10]","[21,23,25,29]",problem8112,6723.0,Thank you .,3.0
35,73370,1.0,[100],[10],"[10,45,22.5,11.25,11.25]","[-35,13,15,19,27]",problem9015,4311.0,ლლლლლლლლლლლლლირლ,1.0
36,73370,0.0,"[60,20,10,5,5]","[-45,68,70,74,82]","[20,80]","[33,-11]",problem4234,16468.0,Thank you .,3.0
37,73370,1.0,[100],[27],"[60,40]","[8,45]",problem8652,6769.0," Yeah , probably .",4.0
38,73370,1.0,"[90,10]","[-6,-12]","[75,25]","[-17,37]",problem4384,11565.0,,0.0
39,73370,1.0,"[20,2.5,12.5,25,25,12.5,2.5]","[-6,5.5,6.5,7.5,8.5,9.5,10.5]","[50,50]","[16,14]",problem3408,7852.0," 11 , Angelae ",3.0
40,73370,1.0,"[80,20]","[-3,100]",[100],[29],problem11485,5666.0,That is it .,4.0
41,73370,1.0,"[25,75]","[1,40]",[100],[23],problem12028,9313.0,,0.0
42,73370,0.0,"[90,10]","[20,-7]","[60,20,10,5,2.5,1.25,0.625,0.625]","[-28,77,75,71,63,47,15,-49]",problem5909,7071.0,Yeah,1.0
43,73370,1.0,"[50,50]","[-15,-1]","[20,80]","[75,-20]",problem13072,7990.0,Do not .,3.0
44,73370,0.0,"[5,95]","[7,35]","[25,75]","[42,26]",problem12943,3904.0,Yep .,2.0
45,73370,1.0,"[1,99]","[69,14]","[90,5,2.5,1.25,0.625,0.3125,0.15625,0.15625]","[13,21,23,27,35,51,83,147]",problem11139,8029.0,Yep .,2.0
46,73370,0.0,"[80,20]","[0,44]","[50,50]","[25,1]",problem1438,7408.0,percent .,2.0
47,73370,1.0,"[80,10,10]","[-2,87.5,88.5]","[90,10]","[15,9]",problem10103,9992.0,It all looks ...,4.0
48,73370,0.0,"[60,20,10,5,2.5,1.25,0.625,0.625]","[0,-1,1,5,13,29,61,125]","[99,1]","[9,-40]",problem12320,10806.0,that showed up in together .,6.0
49,73370,1.0,[100],[12],"[25,75]","[-3,22]",problem12796,6239.0,This one .,3.0
50,73370,1.0,"[95,5]","[21,14]","[80,20]","[-2,117]",problem5013,6449.0,Yeah .,2.0
51,73370,1.0,[100],[27],"[60,1.25,6.25,12.5,12.5,6.25,1.25]","[21,35.5,36.5,37.5,38.5,39.5,40.5]",problem5363,7674.0,I feel like a big group .,7.0
52,73370,0.0,"[10,90]","[109,6]","[99,1]","[14,39]",problem5067,7550.0,Thanks .,2.0
53,73370,1.0,"[5,95]","[102,-10]","[80,20]","[1,1]",problem4632,19387.0,hallelujah,1.0
54,73370,0.0,"[25,75]","[-19,10]","[10,90]","[70,1]",problem1046,9927.0,這些都沒有,1.0
55,73370,0.0,"[1,3.09375,15.46875,30.9375,30.9375,15.46875,3.09375]","[26,25.5,26.5,27.5,28.5,29.5,30.5]",[100],[30],problem1734,3622.0,for that .,3.0
56,73370,0.0,"[25,37.5,18.75,9.375,4.6875,2.34375,1.17188,1.17188]","[-25,25,27,31,39,55,87,151]",[100],[20],problem10068,8982.0,anything,1.0
57,73370,1.0,[100],[4],"[99,0.5,0.5]","[5,30,28]",problem11374,10075.0,et peut - être,4.0
58,73370,1.0,"[60,40]","[11,-16]","[75,0.19531,1.36719,4.10156,6.83594,6.83594,4.10156,1.36719,0.19531]","[9,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5]",problem10970,13399.0,,0.0
59,73370,0.0,"[75,12.5,6.25,3.125,3.125]","[7,36,34,30,22]",[100],[5],problem4363,7016.0,,0.0
60,73370,0.0,"[80,0.15625,1.09375,3.28125,5.46875,5.46875,3.28125,1.09375,0.15625]","[16,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5]",[100],[26],problem1760,9145.0,There is more .,4.0
61,73370,1.0,[100],[14],"[80,2.5,7.5,7.5,2.5]","[9,61.5,62.5,63.5,64.5]",problem5484,8480.0,,0.0
62,73370,0.0,[100],[-1],"[75,25]","[-28,61]",problem10025,9903.0,Thank you .,3.0
63,73370,0.0,"[80,20]","[4,19]",[100],[0],problem2559,5803.0,,0.0
64,73370,0.0,"[1,99]","[71,16]","[40,60]","[6,21]",problem1094,11501.0,,0.0
65,73370,1.0,"[60,40]","[73,-42]","[80,2.5,7.5,7.5,2.5]","[21,84.5,85.5,86.5,87.5]",problem14028,8294.0,Thank you .,3.0
66,73370,1.0,"[90,10]","[18,40]","[25,75]","[78,9]",problem9539,16011.0,,0.0
67,73370,0.0,"[40,30,15,7.5,3.75,3.75]","[4,48,46,42,34,18]",[100],[30],problem7667,6822.0,,0.0
68,73370,1.0,"[90,5,5]","[5,23.5,24.5]","[99,1]","[9,2]",problem3797,11905.0,,0.0
69,73370,1.0,"[95,2.5,2.5]","[-4,16.5,17.5]","[60,40]","[2,2]",problem7056,8061.0,and,1.0
70,73370,1.0,"[90,10]","[-5,-11]","[50,50]","[-26,18]",problem547,7871.0,,0.0
71,73370,1.0,"[40,60]","[72,-16]","[12.5,37.5,37.5,12.5]","[17.5,18.5,19.5,20.5]",problem5696,8539.0,At least they,3.0
72,73370,0.0,"[25,0.58594,4.10156,12.30469,20.50781,20.50781,12.30469,4.10156,0.58594]","[6,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5]",[100],[9],problem14550,4974.0,So I will not do -,6.0
73,73370,1.0,"[50,50]","[-18,42]","[75,25]","[27,-21]",problem570,7788.0,SÓ Leftpped,2.0
74,73370,1.0,[100],[11],"[99,1]","[18,30]",problem10924,8160.0,,0.0
75,73370,1.0,"[1,99]","[9,-10]","[95,5]","[-11,-4]",problem7950,15697.0,Triston,1.0
76,73370,0.0,"[95,5]","[-4,84]","[20,80]","[54,-10]",problem1575,12442.0,il m  est b ...,5.0
77,73370,1.0,"[1,49.5,24.75,12.375,6.1875,3.09375,1.54688,0.77344,0.77344]","[-12,-10,-8,-4,4,20,52,116,244]","[90,10]","[7,-4]",problem13555,7843.0,,0.0
78,73370,1.0,[100],[24],"[25,37.5,37.5]","[5,32,34]",problem5872,5223.0,,0.0
79,73370,1.0,[100],[26],"[20,80]","[15,32]",problem13214,13214.0,,0.0
80,73370,0.0,"[50,50]","[10,2]","[5,47.5,47.5]","[-26,9,7]",problem4851,8446.0,We will go for that .,6.0
81,73370,0.0,"[40,60]","[-7,11]","[1,99]","[13,-3]",problem3971,11861.0,OAT twoНу,2.0
82,73370,0.0,"[40,30,15,7.5,3.75,3.75]","[-30,67,65,61,53,37]",[100],[18],problem3743,7912.0,ត ្្្្្្្្្,2.0
83,73370,0.0,"[25,75]","[27,7]","[80,20]","[-2,82]",problem2178,8429.0,60 %,2.0
84,73370,0.0,"[1,12.375,37.125,37.125,12.375]","[1,10.5,11.5,12.5,13.5]","[90,10]","[10,7]",problem7207,12810.0,It is a .,4.0
85,73370,0.0,[100],[-5],"[60,40]","[-28,55]",problem1164,5464.0,,0.0
86,73370,0.0,[100],[-7],"[75,25]","[-26,59]",problem3146,7708.0,атель,1.0
87,73370,1.0,[100],[18],"[40,1.875,9.375,18.75,18.75,9.375,1.875]","[-14,31.5,32.5,33.5,34.5,35.5,36.5]",problem6281,5122.0,30 points .,3.0
18,73371,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,23163.0, $ 1000 25 % chance or 0 . 75 % chance . I do not lose anything by doing this . But the chances are not great . So I am going to go with guaranteed $ 240 .,39.0
19,73371,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,26385.0," Well , this sucks . I am going to take the opportunity to maybe not lose anything because there is not nearly as much of a difference here . So I would rather have the opportunity to not lose any money .",42.0
21,73371,0.0,"[75,25]","[-1,25]",[100],[3],problem13028,27112.0,lose $ 1 with a 75 % chance win 25 % with a 25 % chance win $ 3 with a 100 % chance stakes in this one are not very high . I am okay with risking $ 1 here .,42.0
22,73371,0.0,[100],[23],"[60,40]","[22,24]",problem2165,20404.0," with 23 % chance , with 22 % chance , with 64 % chance , but also not a huge variance here . This one really does not make a whole lot of difference to me . I will take it for the other one .",46.0
